723755,"FLAGSTAFF PULLIAM ARPT",AZ,-7.0,35.133,-111.667,2132
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
02/11/1985,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-8.3,A,7,-16.7,A,7,52,A,7,795,A,7,80,A,7,3.1,A,7,11300,A,7,77777,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-8.9,A,7,-16.7,A,7,54,A,7,795,A,7,70,A,7,3.1,A,7,32200,A,7,77777,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,08:00,64,971,38,1,13,219,1,9,15,1,13,3100,1,13,10600,1,9,2400,1,13,280,1,21,0,A,7,0,A,7,-8.3,A,7,-15.6,A,7,56,A,7,795,A,7,70,A,7,3.1,A,7,32200,A,7,77777,A,7,0.3,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,09:00,317,1404,189,1,13,689,1,9,36,1,13,20300,1,13,57900,1,9,7100,1,13,800,1,21,3,A,7,0,A,7,-5.0,A,7,-15.0,A,7,46,A,7,795,A,7,60,A,7,5.2,A,7,32200,A,7,77777,A,7,0.4,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,10:00,555,1404,382,1,9,801,1,9,68,1,13,40200,1,9,75900,1,9,10100,1,13,1400,1,18,7,A,7,0,A,7,-3.3,A,7,-16.1,A,7,37,A,7,796,A,7,80,A,7,4.6,A,7,32200,A,7,77777,A,7,0.4,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,11:00,742,1404,544,1,9,834,1,9,106,1,13,56600,1,9,81700,1,9,13200,1,13,2170,1,18,10,A,7,0,A,7,-1.7,A,7,-15.0,A,7,36,A,7,796,A,7,60,A,7,4.6,A,7,32200,A,7,77777,A,7,0.4,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,12:00,866,1404,611,1,9,823,1,9,106,1,13,64800,1,9,82300,1,9,13900,1,13,2520,1,18,10,A,7,1,A,7,0.6,A,7,-12.8,A,7,37,A,7,797,A,7,60,A,7,3.1,A,7,32200,A,7,77777,A,7,0.4,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,13:00,918,1404,664,1,9,805,1,9,140,1,13,71100,1,9,81800,1,9,17400,1,13,3650,1,18,10,A,7,1,A,7,1.7,A,7,-13.3,A,7,32,A,7,795,A,7,80,A,7,4.1,A,7,32200,A,7,77777,A,7,0.4,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,14:00,894,1404,650,1,9,828,1,9,126,1,13,68000,1,9,82400,1,9,15400,1,13,2910,1,18,10,A,7,2,A,7,0.0,A,7,-13.3,A,7,36,A,7,795,A,7,40,A,7,3.1,A,7,32200,A,7,77777,A,7,0.4,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,15:00,796,1404,541,1,9,744,1,9,122,1,13,57700,1,9,74700,1,9,15200,1,13,2820,1,18,10,A,7,2,A,7,3.9,A,7,-13.3,A,7,28,A,7,795,A,7,40,A,7,3.1,A,7,32200,A,7,77777,A,7,0.5,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,16:00,631,1404,411,1,9,744,1,9,79,1,13,43200,1,9,71900,1,9,10800,1,13,1640,1,18,8,A,7,1,A,7,3.9,A,7,-13.3,A,7,28,A,7,795,A,7,50,A,7,2.6,A,7,32200,A,7,77777,A,7,0.5,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,17:00,410,1404,223,1,9,495,1,9,80,1,13,23100,1,9,43000,1,9,10400,1,13,1460,1,18,8,A,7,2,A,7,3.3,A,7,-13.9,A,7,27,A,7,794,A,7,60,A,7,2.6,A,7,32200,A,7,77777,A,7,0.5,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,18:00,151,1404,52,1,13,201,1,9,32,1,13,5600,1,13,10800,1,9,4500,1,13,570,1,21,8,A,7,1,A,7,0.6,A,7,-14.4,A,7,32,A,7,795,A,7,30,A,7,2.6,A,7,32200,A,7,77777,A,7,0.5,E,8,0.042,F,8,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,19:00,1,105,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,1,8,A,7,1,A,7,-1.1,A,7,-15.0,A,7,34,A,7,794,A,7,60,A,7,1.0,A,7,32200,A,7,77777,A,7,0.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,1,A,7,-3.9,A,7,-15.6,A,7,40,A,7,794,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,1,A,7,-5.6,A,7,-15.0,A,7,48,A,7,794,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,1,B,8,-7.2,A,7,-15.6,A,7,52,A,7,794,B,8,20,A,7,0.5,A,7,-9900,?,0,77777,B,8,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,B,8,1,B,8,-7.2,A,7,-15.0,A,7,54,A,7,794,B,8,30,A,7,1.5,A,7,-9900,?,0,77777,B,8,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/11/1985,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,1,B,8,-8.3,A,7,-15.6,A,7,56,A,7,794,B,8,40,A,7,2.1,A,7,-9900,?,0,77777,B,8,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,1,B,8,-8.9,A,7,-16.1,A,7,56,A,7,794,B,8,40,A,7,1.5,A,7,-9900,?,0,77777,B,8,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,0,B,8,-9.4,A,7,-16.1,A,7,59,A,7,793,B,8,30,A,7,1.0,A,7,-9900,?,0,77777,B,8,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,0,B,8,-9.4,A,7,-16.1,A,7,59,A,7,793,B,8,40,A,7,1.0,A,7,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,0,B,8,-9.4,A,7,-16.1,A,7,59,A,7,793,B,8,40,A,7,1.5,A,7,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,0,B,8,-10.0,A,7,-16.1,A,7,61,A,7,793,A,7,40,A,7,1.5,A,7,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-10.6,A,7,-16.7,A,7,61,A,7,793,A,7,40,A,7,1.0,A,7,11300,A,7,77777,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,0,A,7,-11.1,A,7,-16.7,A,7,64,A,7,793,A,7,40,A,7,1.0,A,7,32200,A,7,77777,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,08:00,67,994,39,1,13,233,1,9,15,1,13,3300,1,13,11400,1,9,2500,1,13,280,1,21,1,A,7,1,A,7,-10.6,A,7,-16.7,A,7,61,A,7,793,A,7,50,A,7,1.5,A,7,32200,A,7,77777,A,7,0.7,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,09:00,322,1404,195,1,13,739,1,9,28,1,13,21100,1,13,62600,1,9,6700,1,13,740,1,21,0,A,7,0,A,7,-4.4,A,7,-10.6,A,7,63,A,7,793,A,7,30,A,7,1.0,A,7,32200,A,7,77777,A,7,0.7,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,10:00,560,1404,387,1,9,877,1,9,40,1,13,41500,1,9,83300,1,9,8200,1,13,1090,1,18,0,A,7,0,A,7,2.8,A,7,-9.4,A,7,41,A,7,793,A,7,20,A,7,1.0,A,7,32200,A,7,77777,A,7,0.7,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,11:00,748,1404,554,1,9,953,1,9,50,1,13,59100,1,9,93600,1,9,9100,1,13,1380,1,18,0,A,7,0,A,7,7.2,A,7,-10.6,A,7,27,A,7,792,A,7,40,A,7,1.5,A,7,32200,A,7,77777,A,7,0.8,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,12:00,872,1404,660,1,9,975,1,9,58,1,13,70100,1,9,96900,1,9,9700,1,13,1650,1,18,1,A,7,0,A,7,10.0,A,7,-7.2,A,7,29,A,7,792,A,7,40,A,7,2.1,A,7,32200,A,7,77777,A,7,0.8,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,13:00,923,1404,712,1,9,1001,1,9,58,1,13,75700,1,9,99800,1,9,9900,1,13,1720,1,18,0,A,7,0,A,7,11.1,A,7,-5.6,A,7,31,A,7,791,A,7,30,A,7,2.1,A,7,32200,A,7,77777,A,7,0.8,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,14:00,899,1404,686,1,9,975,1,9,65,1,13,72600,1,9,97000,1,9,10300,1,13,1800,1,18,2,A,7,0,A,7,12.2,A,7,-4.4,A,7,31,A,7,791,A,7,70,A,7,3.1,A,7,32200,A,7,77777,A,7,0.8,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,15:00,802,1404,538,1,13,806,1,13,80,1,13,56500,1,13,79400,1,13,11000,1,13,1780,1,23,4,A,7,3,A,7,12.2,A,7,-5.0,A,7,30,A,7,790,A,7,60,A,7,3.6,A,7,32200,A,7,77777,A,7,0.8,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,16:00,636,1404,400,1,9,728,1,9,74,1,13,42600,1,9,70700,1,9,10400,1,13,1580,1,18,6,A,7,2,A,7,11.7,A,7,-5.6,A,7,30,A,7,791,A,7,60,A,7,2.6,A,7,32200,A,7,77777,A,7,0.8,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,17:00,415,1404,230,1,9,533,1,9,74,1,13,24000,1,9,46800,1,9,10100,1,13,1380,1,18,8,A,7,2,A,7,10.0,A,7,-6.1,A,7,32,A,7,791,A,7,60,A,7,2.6,A,7,32200,A,7,77777,A,7,0.8,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,18:00,155,1404,63,1,13,282,1,9,33,1,13,6500,1,13,16400,1,9,4700,1,13,570,1,21,7,A,7,1,A,7,7.2,A,7,-6.1,A,7,39,A,7,791,A,7,360,A,7,1.0,A,7,32200,A,7,77777,A,7,0.8,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,19:00,1,129,3,1,13,2,1,9,2,1,13,0,1,13,0,1,9,0,1,13,0,1,21,7,A,7,1,A,7,3.9,A,7,-6.7,A,7,47,A,7,791,A,7,10,A,7,1.0,A,7,32200,A,7,77777,A,7,0.8,E,8,0.036,F,8,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,1,A,7,1.7,A,7,-6.7,A,7,54,A,7,791,A,7,20,A,7,1.0,A,7,32200,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,1,A,7,-1.1,A,7,-7.8,A,7,61,A,7,791,A,7,40,A,7,1.0,A,7,32200,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,1,B,8,-2.8,A,7,-8.3,A,7,66,A,7,791,B,8,50,A,7,1.0,A,7,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,1,B,8,-3.9,A,7,-8.9,A,7,69,A,7,791,B,8,50,A,7,1.5,A,7,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/12/1985,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,1,B,8,-4.4,A,7,-8.9,A,7,72,A,7,791,B,8,60,A,7,0.5,A,7,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,1,B,8,-6.1,A,7,-10.0,A,7,74,A,7,791,B,8,40,A,7,1.0,A,7,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,0,B,8,-6.7,A,7,-10.0,A,7,78,A,7,791,B,8,50,A,7,1.0,A,7,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,0,B,8,-6.7,A,7,-10.6,A,7,74,A,7,791,B,8,30,A,7,1.0,A,7,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,0,B,8,-7.8,A,7,-11.7,A,7,74,A,7,791,B,8,40,A,7,1.0,A,7,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,0,B,8,-8.3,A,7,-11.1,A,7,81,A,7,791,A,7,30,A,7,0.5,A,7,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-8.9,A,7,-12.2,A,7,77,A,7,791,A,7,50,A,7,1.0,A,7,11300,A,7,77777,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-8.3,A,7,-12.2,A,7,74,A,7,792,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,08:00,70,1017,39,1,13,246,1,9,13,1,13,3200,1,13,13900,1,9,2200,1,13,280,1,21,0,A,7,0,A,7,-8.3,A,7,-11.7,A,7,77,A,7,793,A,7,30,A,7,0.5,A,7,32200,A,7,77777,A,7,0.6,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,09:00,327,1403,200,1,13,764,1,9,25,1,13,21800,1,13,65000,1,9,6500,1,13,700,1,21,0,A,7,0,A,7,-1.1,A,7,-5.0,A,7,75,A,7,793,A,7,360,A,7,1.5,A,7,32200,A,7,77777,A,7,0.6,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,10:00,566,1403,405,1,9,924,1,9,35,1,13,43600,1,9,87900,1,9,8000,1,13,1010,1,18,0,A,7,0,A,7,5.0,A,7,-5.0,A,7,49,A,7,794,A,7,50,A,7,4.6,A,7,32200,A,7,77777,A,7,0.6,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,11:00,753,1403,571,1,9,989,1,9,43,1,13,61200,1,9,97300,1,9,8700,1,13,1260,1,18,0,A,7,0,A,7,5.6,A,7,-5.6,A,7,45,A,7,794,A,7,70,A,7,5.7,A,7,32200,A,7,77777,A,7,0.6,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,12:00,877,1403,682,1,9,1019,1,9,49,1,13,72900,1,9,101400,1,9,9300,1,13,1480,1,18,0,A,7,0,A,7,6.1,A,7,-4.4,A,7,47,A,7,794,A,7,50,A,7,5.7,A,7,32200,A,7,77777,A,7,0.6,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,13:00,929,1403,730,1,9,1031,1,9,51,1,13,77800,1,9,102900,1,9,9500,1,13,1590,1,18,0,A,7,0,A,7,7.2,A,7,-3.9,A,7,46,A,7,793,A,7,70,A,7,3.6,A,7,32200,A,7,77777,A,7,0.6,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,14:00,905,1403,702,1,9,1004,1,9,58,1,13,74600,1,9,100000,1,9,9900,1,13,1690,1,18,2,A,7,0,A,7,7.2,A,7,-4.4,A,7,44,A,7,793,A,7,80,A,7,5.2,A,7,32200,A,7,77777,A,7,0.6,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,15:00,807,1403,616,1,9,986,1,9,53,1,13,65700,1,9,97500,1,9,9400,1,13,1490,1,18,2,A,7,0,A,7,7.8,A,7,-4.4,A,7,42,A,7,793,A,7,70,A,7,5.2,A,7,32200,A,7,77777,A,7,0.5,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,16:00,642,1403,471,1,9,942,1,9,44,1,13,50500,1,9,91100,1,9,8700,1,13,1200,1,18,2,A,7,0,A,7,7.8,A,7,-3.9,A,7,44,A,7,793,A,7,60,A,7,3.1,A,7,32200,A,7,77777,A,7,0.5,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,17:00,420,1403,277,1,9,819,1,9,35,1,13,29900,1,9,73800,1,9,7700,1,13,910,1,18,3,A,7,0,A,7,7.2,A,7,-4.4,A,7,44,A,7,793,A,7,70,A,7,4.6,A,7,32200,A,7,77777,A,7,0.5,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,18:00,160,1403,66,1,13,402,1,9,23,1,13,7000,1,13,26200,1,9,4000,1,13,450,1,21,4,A,7,1,A,7,5.0,A,7,-5.6,A,7,47,A,7,794,A,7,70,A,7,5.2,A,7,32200,A,7,77777,A,7,0.5,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,19:00,1,152,4,1,13,5,1,9,2,1,13,0,1,13,0,1,9,0,1,13,0,1,21,3,A,7,2,A,7,3.9,A,7,-6.1,A,7,49,A,7,794,A,7,60,A,7,5.7,A,7,24100,A,7,77777,A,7,0.5,E,8,0.025,F,8,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,2.2,A,7,-6.1,A,7,55,A,7,794,A,7,40,A,7,2.6,A,7,11300,A,7,77777,A,7,0.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,1.7,A,7,-6.1,A,7,57,A,7,794,A,7,80,A,7,3.6,A,7,11300,A,7,77777,A,7,0.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,1.7,A,7,-7.8,A,7,50,A,7,794,B,8,70,A,7,6.2,A,7,-9900,?,0,77777,B,8,0.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,1.7,A,7,-11.7,A,7,37,A,7,794,B,8,70,A,7,4.6,A,7,-9900,?,0,77777,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/13/1985,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,2.2,A,7,-11.8,B,8,31,A,7,795,B,8,70,B,8,4.6,B,8,-9900,?,0,77777,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,1.7,A,7,-12.7,B,8,30,A,7,795,B,8,70,B,8,4.6,B,8,-9900,?,0,77777,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,1.1,A,7,-14.4,B,8,26,A,7,795,B,8,70,B,8,4.6,B,8,-9900,?,0,77777,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,0.6,A,7,-14.6,B,8,27,A,7,795,B,8,60,B,8,4.6,B,8,-9900,?,0,77777,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,0.0,A,7,-15.3,B,8,26,A,7,795,B,8,60,B,8,4.6,B,8,-9900,?,0,77777,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,-0.6,A,7,-16.7,B,8,24,A,7,795,A,7,60,B,8,4.6,B,8,-9900,?,0,77777,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-0.6,A,7,-17.2,A,7,27,A,7,795,A,7,60,A,7,4.6,A,7,11300,A,7,77777,A,7,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-1.1,A,7,-17.8,A,7,27,A,7,796,A,7,100,A,7,2.1,A,7,32200,A,7,77777,A,7,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,08:00,74,1040,44,1,13,295,1,9,14,1,13,3700,1,13,16700,1,9,2500,1,13,290,1,21,0,A,7,0,A,7,-0.6,A,7,-16.1,A,7,30,A,7,796,A,7,70,A,7,5.7,A,7,32200,A,7,77777,A,7,0.4,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,09:00,333,1403,208,1,13,780,1,9,27,1,13,22700,1,13,66600,1,9,6800,1,13,740,1,21,0,A,7,0,A,7,3.3,A,7,-14.4,A,7,26,A,7,796,A,7,70,A,7,3.6,A,7,32200,A,7,77777,A,7,0.4,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,10:00,571,1403,415,1,9,935,1,9,38,1,13,44700,1,9,89100,1,9,8300,1,13,1060,1,18,0,A,7,0,A,7,5.0,A,7,-13.9,A,7,24,A,7,797,A,7,70,A,7,5.7,A,7,32200,A,7,77777,A,7,0.4,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,11:00,759,1403,583,1,9,998,1,9,47,1,13,62400,1,9,98200,1,9,9000,1,13,1340,1,18,0,A,7,0,A,7,6.7,A,7,-12.8,A,7,24,A,7,797,A,7,70,A,7,4.6,A,7,32200,A,7,77777,A,7,0.4,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
02/14/1985,12:00,883,1403,687,1,9,1014,1,9,52,1,13,73200,1,9,100900,1,9,9500,1,13,1550,1,18,0,A,7,0,A,7,7.8,A,7,-12.8,A,7,22,A,7,797,A,7,60,A,7,6.2,A,7,32200,A,7,77777,A,7,0.5,E,8,0.029,F,8,-9900.000,?,0,-9900,-9900,?,0
